sent1,sent2,label,matrics
literal. to describe the age and historical significance of the buildings.,"literal. Refers to a physical structure from a past time period, likely centuries old.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.048543689320388356]"
"literal. Describing physical state of a building, not implying destruction or decay.","literal. Refers to a physical, ancient building in a state of disrepair.",0,"[0.2727272727272727, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.45454545454545453, 0.1, 0.2727272727272727, 0.23232323232323232]"
"literal. Describing the church buildings as ""proper"" denotes their traditional and appropriate nature.","literal. ""Proper"" describes a complete and functioning church, contrasting with the ruin and skeleton.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.0, 0.25, 0.16528925619834708]"
literal. The church buildings are physically present and not being compared to anything else.,literal. Refers to a physical building with religious significance.,0,"[0.0669076785648738, 1.190996212064859e-308, 1.190996212064859e-308, 1.190996212064859e-308, 0.23076923076923078, 0.0, 0.07692307692307693, 0.12]"
"metaphor. to describe the incomplete, unfinished, or bare appearance of the 18th-century abbey facade and nave.",literal. Refers to the remaining framework or structure of a building.,1,"[0.2426122638850534, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.25, 0.0, 0.25, 0.13793103448275862]"
"literal. Describing the physical structure of the building, not its appearance or facade.","literal. Refers to the physical front of a building, describing its architectural features.",0,"[0.4166666666666667, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.09090909090909091, 0.4166666666666667, 0.25]"
literal. Describing the physical layout of the church buildings.,literal. Refers to a specific architectural feature of a church building.,0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.14285714285714285, 0.375, 0.12195121951219512]"
literal. To indicate a slight degree of pomposity or arrogance in the design of the abbey.,"metaphor. ""Rather"" intensifies ""pompous"" to convey a subjective impression of the abbey's style.",0,"[0.19470019576785122, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.21471088435374147]"
"metaphor. The unfinished abbey's design is overly grandiose and self-important, hence ""pompous.""","metaphor. ""Pompous"" describes the abbey's architectural style, conveying a sense of grandiose pretension.",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.3076923076923077, 0.13513513513513514]"
"literal. Construction halted or abandoned, lacking completion or final touches.","literal. The abbey is physically incomplete, lacking finishing touches or construction.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.0, 0.2222222222222222, 0.10989010989010987]"
literal. Describing the time period of the abbey's construction.,literal. Refers to a specific century in which the abbey was built or intended to be built.,0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.125, 0.2222222222222222, 0.056818181818181816]"
literal. Describing physical structures present on the site.,literal. Refers to a specific type of church building with historical and architectural connotations.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. - To emphasize the importance and functionality of Coulon as a central point.,"literal. ""make"" refers to the creation or formation of a hub, a physical location.",1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.15384615384615385]"
literal. Geographical proximity and easy access to surrounding areas.,"literal. ""Conveniently"" describes the physical location of the hub, not an abstract concept.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Describing the physical location and layout.,"literal. Refers to a physical location, a hub, in a geographical context.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.2, 0.3333333333333333, 0.07692307692307693]"
metaphor. - Easy access to surrounding areas,"literal. Refers to a central location or connection point, like a transportation hub.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.07575757575757576]"
"literal. Specific location, geographical reference, physical place, no symbolic meaning.","literal. Refers to a specific geographic location with a name, Coulon.",0,"[0, 0, 0, 0, 0.4444444444444444, 0.0, 0.2222222222222222, 0.10989010989010987]"
literal. Describing location and direction in a factual manner.,"literal. ""is"" describes a physical location, stating a fact about Coulon's position.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.0, 0.375, 0.12048192771084339]"
literal. To provide specific distance and direction for easy navigation and orientation.,"literal. ""miles"" is used to measure a physical distance between two locations.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.18181818181818182, 0.09090909090909091]"
"literal. Geographical direction, not symbolic or abstract.","literal. ""north"" refers to a specific geographic direction, indicating a physical location.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.2, 0.3333333333333333, 0.2884615384615385]"
literal. To provide specific location and directions for travelers.,literal. Refers to a specific road designation in a geographic location.,0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.0, 0.375, 0.12195121951219512]"
literal. Describing a physical location or route.,"literal. ""which"" refers to the specific road D120, a concrete entity.",0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.078125]"
literal. Possibly due to administrative changes or historical significance of the location.,"literal. ""inexplicably"" describes a unexpected change in road number, a factual circumstance.",0,"[0, 0, 0, 0, 0.09090909090909091, 0.0, 0.09090909090909091, 0.045454545454545456]"
metaphor. To indicate a shift in direction or route.,literal. Refers to a road changing its numerical designation from D120 to D115.,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.11904761904761905]"
"literal. It refers to the road D120 and D115, not a specific noun or entity.","literal. ""It"" refers to a physical location or place, not an abstract concept.",0,"[0.35270071870442254, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.42857142857142855, 0.15384615384615385, 0.35714285714285715, 0.26956521739130435]"
literal. To provide specific and accurate location information.,literal. Refers to the actual numerical designation of a road.,0,"[0, 0, 0, 0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.06944444444444445]"
literal. To indicate a higher elevation or point on a map or road.,literal. Refers to the physical highest point of a hill.,0,"[0.15922918012750872, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.0, 0.25, 0.12820512820512822]"
"literal. Geographical location, directional reference, and specific route identification.","literal. The phrase ""top of a hill"" describes a physical geographical feature.",0,"[0, 0, 0, 0, 0.125, 0.0, 0.125, 0.06024096385542169]"
"literal. Describing physical structures and historical sites, not symbolic or abstract concepts.",literal. Refers to physical structures or artifacts from the Gallo-Roman period.,0,"[0.27145122541078787, 0.10053749089288437, 2.0133300850710214e-308, 2.0133300850710214e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.23445463812436282]"
literal. Describes physical appearance without comparing to something else or using exaggerated language.,literal. Refers to physical attractiveness of gardens and parkland.,0,"[0.15163266492815836, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.08620689655172413]"
literal. Romanesque refers to architectural style of buildings in Saintes and Surgeres mentioned in sentence.,literal. Refers to a specific architectural style of the abbey.,0,"[0.25500152032774787, 0.14343835518435818, 0.08196477439106181, 1.2766437377119805e-308, 0.35714285714285715, 0.23076923076923078, 0.35714285714285715, 0.3585185185185185]"
"literal. Describing physical locations, historical context, and tourist attractions.","literal. Refers to a specific Romanesque building in Saintes, France.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Describes the feeling or mood of the locations, enhancing their historical and architectural significance.","metaphorical. Describing a quarter's ambiance, not referring to the air or weather.",1,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10948905109489049]"
literal. Describing specific historical periods or architectural styles.,literal. Refers to a specific historical period and architectural style.,0,"[0.3333333333333333, 0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.7142857142857143, 0.5, 0.7142857142857143, 0.5208333333333334]"
"literal. - To describe a specific area within the town, not as a fraction or coin.",literal. Refers to a specific area or section of the town with medieval characteristics.,0,"[0.3297707381386313, 0.14290065319340692, 0.07794581083276739, 1.9077870467055724e-308, 0.5, 0.23076923076923078, 0.42857142857142855, 0.2881006006006006]"
literal. Describing location and attributes of specific places.,"literal. ""is"" describes the physical location of Saintes and Surgeres.",0,"[0.3333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5714285714285714, 0.0, 0.42857142857142855, 0.2777777777777778]"
"literal. Describing physical distance, providing specific location details, no figurative meaning intended.","literal. Distance is being measured in miles, a unit of physical length.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.09090909090909091, 0.045454545454545456]"
literal. to provide specific geographic directions and locations for the mentioned cities and landmarks.,literal. Indicates a specific geographic direction and distance.,0,"[0.18187407671869282, 0.070728807612825, 9.44260925176118e-309, 9.44260925176118e-309, 0.3076923076923077, 0.25, 0.3076923076923077, 0.30241935483870974]"
literal. To provide specific distance and location information for readers.,literal. Refers to a specific distance measurement in miles.,0,"[0.22062422564614886, 0.12607098608351364, 1.9636207881546135e-308, 1.9636207881546135e-308, 0.3333333333333333, 0.125, 0.3333333333333333, 0.28714107365792757]"
"literal. Describes physical location and direction, not metaphorical or abstract use of ""north-west"".",literal. Indicates direction and distance from Saintes to Surgeres.,0,"[0.07581633246407919, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.043103448275862065]"
literal. Describing the location and features of two different towns.,"literal. ""is"" describes the physical location of Saintes and Surgeres.",0,"[0.4444444444444444, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5555555555555556, 0.125, 0.4444444444444444, 0.41333333333333333]"
